filename	category
smax-6623092.txt	smax
movie-enter-6425811.txt	movie-enter
kaden-channel-6173006.txt	kaden-channel
movie-enter-5882547.txt	movie-enter
dokujo-tsushin-6166428.txt	dokujo-tsushin
livedoor-homme-5624047.txt	livedoor-homme
movie-enter-6133667.txt	movie-enter
livedoor-homme-5273364.txt	livedoor-homme
livedoor-homme-5731511.txt	livedoor-homme
dokujo-tsushin-4842348.txt	dokujo-tsushin
sports-watch-5077242.txt	sports-watch
smax-6862961.txt	smax
sports-watch-4630515.txt	sports-watch
dokujo-tsushin-6625026.txt	dokujo-tsushin
kaden-channel-5956407.txt	kaden-channel
kaden-channel-6124454.txt	kaden-channel
topic-news-6637128.txt	topic-news
peachy-5147350.txt	peachy
kaden-channel-6025656.txt	kaden-channel
dokujo-tsushin-5812819.txt	dokujo-tsushin
livedoor-homme-5733881.txt	livedoor-homme
peachy-4713828.txt	peachy
topic-news-6309634.txt	topic-news
it-life-hack-6563057.txt	it-life-hack
smax-6814359.txt	smax
smax-6737569.txt	smax
smax-6782187.txt	smax
topic-news-6538615.txt	topic-news
dokujo-tsushin-5711816.txt	dokujo-tsushin
dokujo-tsushin-4834677.txt	dokujo-tsushin
livedoor-homme-5735711.txt	livedoor-homme
movie-enter-6477901.txt	movie-enter
it-life-hack-6348536.txt	it-life-hack
peachy-5100464.txt	peachy
topic-news-6895782.txt	topic-news
it-life-hack-6727293.txt	it-life-hack
smax-6749523.txt	smax
sports-watch-6311569.txt	sports-watch
sports-watch-6096464.txt	sports-watch
peachy-6521117.txt	peachy
it-life-hack-6439901.txt	it-life-hack
movie-enter-6609085.txt	movie-enter
dokujo-tsushin-4788357.txt	dokujo-tsushin
kaden-channel-5854378.txt	kaden-channel
movie-enter-5931053.txt	movie-enter
topic-news-6886968.txt	topic-news
sports-watch-5293848.txt	sports-watch
dokujo-tsushin-5389210.txt	dokujo-tsushin
smax-6688437.txt	smax
topic-news-6018683.txt	topic-news
it-life-hack-6541742.txt	it-life-hack
smax-6631983.txt	smax
smax-6605183.txt	smax
sports-watch-6216925.txt	sports-watch
topic-news-6182895.txt	topic-news
livedoor-homme-5031899.txt	livedoor-homme
kaden-channel-6187777.txt	kaden-channel
it-life-hack-6462896.txt	it-life-hack
sports-watch-5662392.txt	sports-watch
topic-news-6369132.txt	topic-news
peachy-4557279.txt	peachy
smax-6780539.txt	smax
sports-watch-5967265.txt	sports-watch
smax-6770304.txt	smax
movie-enter-6404940.txt	movie-enter
sports-watch-6748542.txt	sports-watch
it-life-hack-6364030.txt	it-life-hack
sports-watch-6257109.txt	sports-watch
smax-6514746.txt	smax
peachy-6860090.txt	peachy
topic-news-6582763.txt	topic-news
peachy-6050532.txt	peachy
sports-watch-5295529.txt	sports-watch
it-life-hack-6850409.txt	it-life-hack
movie-enter-6152270.txt	movie-enter
peachy-5023651.txt	peachy
dokujo-tsushin-5448976.txt	dokujo-tsushin
livedoor-homme-5642391.txt	livedoor-homme
livedoor-homme-5769312.txt	livedoor-homme
it-life-hack-6605921.txt	it-life-hack
smax-6903954.txt	smax
movie-enter-6350986.txt	movie-enter
sports-watch-6804222.txt	sports-watch
it-life-hack-6517982.txt	it-life-hack
movie-enter-6752029.txt	movie-enter
topic-news-6328994.txt	topic-news
it-life-hack-6726258.txt	it-life-hack
livedoor-homme-5825834.txt	livedoor-homme
peachy-4502926.txt	peachy
kaden-channel-5946325.txt	kaden-channel
kaden-channel-6831865.txt	kaden-channel
dokujo-tsushin-6158704.txt	dokujo-tsushin
dokujo-tsushin-6642731.txt	dokujo-tsushin
dokujo-tsushin-6590861.txt	dokujo-tsushin
dokujo-tsushin-4905596.txt	dokujo-tsushin
topic-news-6396990.txt	topic-news
sports-watch-5463615.txt	sports-watch
smax-6702238.txt	smax
sports-watch-6763894.txt	sports-watch
movie-enter-6279137.txt	movie-enter
kaden-channel-6252576.txt	kaden-channel
smax-6880915.txt	smax
dokujo-tsushin-5653189.txt	dokujo-tsushin
smax-6604645.txt	smax
smax-6843206.txt	smax
dokujo-tsushin-5237753.txt	dokujo-tsushin
it-life-hack-6442219.txt	it-life-hack
kaden-channel-6257584.txt	kaden-channel
sports-watch-5190953.txt	sports-watch
sports-watch-6031875.txt	sports-watch
topic-news-6537724.txt	topic-news
livedoor-homme-5097165.txt	livedoor-homme
dokujo-tsushin-5702505.txt	dokujo-tsushin
smax-6668760.txt	smax
topic-news-6401347.txt	topic-news
livedoor-homme-5825788.txt	livedoor-homme
sports-watch-4947992.txt	sports-watch
topic-news-6014582.txt	topic-news
it-life-hack-6902469.txt	it-life-hack
movie-enter-6514686.txt	movie-enter
dokujo-tsushin-6126222.txt	dokujo-tsushin
kaden-channel-5799604.txt	kaden-channel
smax-6838514.txt	smax
dokujo-tsushin-6775418.txt	dokujo-tsushin
topic-news-6655188.txt	topic-news
dokujo-tsushin-4809276.txt	dokujo-tsushin
topic-news-6696339.txt	topic-news
livedoor-homme-5450090.txt	livedoor-homme
peachy-6093088.txt	peachy
dokujo-tsushin-6346098.txt	dokujo-tsushin
movie-enter-6132017.txt	movie-enter
kaden-channel-6177812.txt	kaden-channel
peachy-5806446.txt	peachy
kaden-channel-5824521.txt	kaden-channel
livedoor-homme-5434387.txt	livedoor-homme
peachy-4898780.txt	peachy
movie-enter-6098034.txt	movie-enter
dokujo-tsushin-6204639.txt	dokujo-tsushin
movie-enter-6768567.txt	movie-enter
it-life-hack-6573792.txt	it-life-hack
kaden-channel-6154014.txt	kaden-channel
kaden-channel-6133546.txt	kaden-channel
it-life-hack-6447851.txt	it-life-hack
movie-enter-5921207.txt	movie-enter
peachy-4672713.txt	peachy
sports-watch-6030112.txt	sports-watch
it-life-hack-6835607.txt	it-life-hack
peachy-6389389.txt	peachy
peachy-5955759.txt	peachy
livedoor-homme-6700522.txt	livedoor-homme
movie-enter-6459613.txt	movie-enter
dokujo-tsushin-5239637.txt	dokujo-tsushin
dokujo-tsushin-6246330.txt	dokujo-tsushin
smax-6643842.txt	smax
sports-watch-5841457.txt	sports-watch
peachy-5895458.txt	peachy
movie-enter-6451915.txt	movie-enter
sports-watch-5214739.txt	sports-watch
livedoor-homme-5769397.txt	livedoor-homme
sports-watch-5923406.txt	sports-watch
sports-watch-4738516.txt	sports-watch
smax-6872210.txt	smax
topic-news-6401347.txt	topic-news
kaden-channel-6812876.txt	kaden-channel
topic-news-6466384.txt	topic-news
sports-watch-5559588.txt	sports-watch
it-life-hack-6520002.txt	it-life-hack
smax-6665785.txt	smax
kaden-channel-5927457.txt	kaden-channel
smax-6678539.txt	smax
peachy-4880945.txt	peachy
sports-watch-4984464.txt	sports-watch
topic-news-6395599.txt	topic-news
livedoor-homme-4765497.txt	livedoor-homme
topic-news-5903373.txt	topic-news
movie-enter-6368046.txt	movie-enter
movie-enter-6354216.txt	movie-enter
topic-news-5938235.txt	topic-news
sports-watch-5513500.txt	sports-watch
sports-watch-6203815.txt	sports-watch
livedoor-homme-5945672.txt	livedoor-homme
it-life-hack-6480343.txt	it-life-hack
peachy-4349529.txt	peachy
sports-watch-4653197.txt	sports-watch
sports-watch-6182892.txt	sports-watch
it-life-hack-6628356.txt	it-life-hack
sports-watch-4783252.txt	sports-watch
topic-news-6520793.txt	topic-news
kaden-channel-6143631.txt	kaden-channel
livedoor-homme-5579523.txt	livedoor-homme
peachy-5002046.txt	peachy
topic-news-5962724.txt	topic-news
sports-watch-5129796.txt	sports-watch
it-life-hack-6676902.txt	it-life-hack
topic-news-6130849.txt	topic-news
livedoor-homme-5379211.txt	livedoor-homme
peachy-5180285.txt	peachy
movie-enter-6829405.txt	movie-enter
kaden-channel-5843134.txt	kaden-channel
kaden-channel-6422527.txt	kaden-channel
livedoor-homme-5695281.txt	livedoor-homme
sports-watch-4726173.txt	sports-watch
movie-enter-6045331.txt	movie-enter
livedoor-homme-5538203.txt	livedoor-homme
peachy-6797729.txt	peachy
sports-watch-6679399.txt	sports-watch
sports-watch-6280709.txt	sports-watch
topic-news-6236946.txt	topic-news
it-life-hack-6434602.txt	it-life-hack
it-life-hack-6742529.txt	it-life-hack
sports-watch-6287848.txt	sports-watch
kaden-channel-6291490.txt	kaden-channel
it-life-hack-6526318.txt	it-life-hack
dokujo-tsushin-6754656.txt	dokujo-tsushin
smax-6815914.txt	smax
movie-enter-6606579.txt	movie-enter
livedoor-homme-6189712.txt	livedoor-homme
kaden-channel-6594086.txt	kaden-channel
it-life-hack-6895229.txt	it-life-hack
kaden-channel-6121420.txt	kaden-channel
dokujo-tsushin-4791665.txt	dokujo-tsushin
kaden-channel-5849551.txt	kaden-channel
peachy-6323453.txt	peachy
it-life-hack-6401326.txt	it-life-hack
dokujo-tsushin-4799933.txt	dokujo-tsushin
topic-news-6169165.txt	topic-news
smax-6814144.txt	smax
sports-watch-6825513.txt	sports-watch
topic-news-6114799.txt	topic-news
it-life-hack-6787361.txt	it-life-hack
kaden-channel-6236107.txt	kaden-channel
sports-watch-5358157.txt	sports-watch
it-life-hack-6453874.txt	it-life-hack
topic-news-6571836.txt	topic-news
smax-6874095.txt	smax
movie-enter-5908168.txt	movie-enter
livedoor-homme-4935703.txt	livedoor-homme
smax-6868134.txt	smax
dokujo-tsushin-6816710.txt	dokujo-tsushin
movie-enter-6244800.txt	movie-enter
sports-watch-6231070.txt	sports-watch
it-life-hack-6358776.txt	it-life-hack
sports-watch-5525752.txt	sports-watch
movie-enter-6345702.txt	movie-enter
kaden-channel-6174639.txt	kaden-channel
peachy-4931238.txt	peachy
peachy-4523110.txt	peachy
peachy-6807920.txt	peachy
topic-news-6255400.txt	topic-news
movie-enter-6069949.txt	movie-enter
it-life-hack-6393499.txt	it-life-hack
livedoor-homme-5564848.txt	livedoor-homme
peachy-5112234.txt	peachy
movie-enter-6808742.txt	movie-enter
kaden-channel-5907036.txt	kaden-channel
sports-watch-4749582.txt	sports-watch
it-life-hack-6461732.txt	it-life-hack
it-life-hack-6544384.txt	it-life-hack
topic-news-6303696.txt	topic-news
it-life-hack-6565626.txt	it-life-hack
topic-news-6233844.txt	topic-news
topic-news-6752006.txt	topic-news
movie-enter-6459217.txt	movie-enter
livedoor-homme-6754532.txt	livedoor-homme
dokujo-tsushin-5171552.txt	dokujo-tsushin
dokujo-tsushin-6242231.txt	dokujo-tsushin
it-life-hack-6792109.txt	it-life-hack
topic-news-6822465.txt	topic-news
movie-enter-6817290.txt	movie-enter
smax-6625110.txt	smax
dokujo-tsushin-5400059.txt	dokujo-tsushin
smax-6805090.txt	smax
livedoor-homme-5625195.txt	livedoor-homme
smax-6778806.txt	smax
movie-enter-6571804.txt	movie-enter
sports-watch-5992926.txt	sports-watch
it-life-hack-6856058.txt	it-life-hack
movie-enter-6399270.txt	movie-enter
kaden-channel-6247344.txt	kaden-channel
peachy-6331719.txt	peachy
kaden-channel-6532095.txt	kaden-channel
it-life-hack-6426966.txt	it-life-hack
topic-news-6727210.txt	topic-news
livedoor-homme-5912979.txt	livedoor-homme
movie-enter-6424051.txt	movie-enter
smax-6764140.txt	smax
topic-news-6222011.txt	topic-news
movie-enter-6093019.txt	movie-enter
kaden-channel-6064566.txt	kaden-channel
movie-enter-6702932.txt	movie-enter
movie-enter-6295484.txt	movie-enter
dokujo-tsushin-6702565.txt	dokujo-tsushin
kaden-channel-6024589.txt	kaden-channel
movie-enter-6084613.txt	movie-enter
smax-6740412.txt	smax
topic-news-6433049.txt	topic-news
kaden-channel-6679992.txt	kaden-channel
dokujo-tsushin-5934540.txt	dokujo-tsushin
smax-6807274.txt	smax
it-life-hack-6768034.txt	it-life-hack
peachy-4511231.txt	peachy
dokujo-tsushin-6230107.txt	dokujo-tsushin
topic-news-6037589.txt	topic-news
movie-enter-6203550.txt	movie-enter
smax-6563636.txt	smax
dokujo-tsushin-6076462.txt	dokujo-tsushin
dokujo-tsushin-6789630.txt	dokujo-tsushin
it-life-hack-6686479.txt	it-life-hack
kaden-channel-5922546.txt	kaden-channel
peachy-6731010.txt	peachy
topic-news-6792801.txt	topic-news
it-life-hack-6750823.txt	it-life-hack
topic-news-6416242.txt	topic-news
dokujo-tsushin-6126614.txt	dokujo-tsushin
it-life-hack-6846420.txt	it-life-hack
sports-watch-6816328.txt	sports-watch
dokujo-tsushin-4948019.txt	dokujo-tsushin
movie-enter-6181887.txt	movie-enter
it-life-hack-6338775.txt	it-life-hack
it-life-hack-6392936.txt	it-life-hack
movie-enter-6839823.txt	movie-enter
kaden-channel-6862537.txt	kaden-channel
smax-6825918.txt	smax
topic-news-6713473.txt	topic-news
topic-news-6388035.txt	topic-news
smax-6890777.txt	smax
topic-news-6501744.txt	topic-news
movie-enter-6282195.txt	movie-enter
it-life-hack-6496842.txt	it-life-hack
smax-6900354.txt	smax
kaden-channel-6828296.txt	kaden-channel
kaden-channel-6518560.txt	kaden-channel
movie-enter-6758839.txt	movie-enter
movie-enter-6437154.txt	movie-enter
movie-enter-6184337.txt	movie-enter
smax-6774533.txt	smax
peachy-6058196.txt	peachy
movie-enter-6419379.txt	movie-enter
kaden-channel-6161620.txt	kaden-channel
topic-news-6730931.txt	topic-news
it-life-hack-6721251.txt	it-life-hack
movie-enter-6524541.txt	movie-enter
smax-6630907.txt	smax
it-life-hack-6690033.txt	it-life-hack
dokujo-tsushin-5155301.txt	dokujo-tsushin
sports-watch-5551245.txt	sports-watch
movie-enter-6746669.txt	movie-enter
kaden-channel-5955075.txt	kaden-channel
livedoor-homme-4745132.txt	livedoor-homme
dokujo-tsushin-5453372.txt	dokujo-tsushin
it-life-hack-6305025.txt	it-life-hack
dokujo-tsushin-5618684.txt	dokujo-tsushin
it-life-hack-6310068.txt	it-life-hack
it-life-hack-6429203.txt	it-life-hack
topic-news-6280989.txt	topic-news
movie-enter-6316451.txt	movie-enter
movie-enter-6222104.txt	movie-enter
kaden-channel-6453117.txt	kaden-channel
sports-watch-5472445.txt	sports-watch
sports-watch-5169398.txt	sports-watch
movie-enter-6269114.txt	movie-enter
it-life-hack-6895015.txt	it-life-hack
movie-enter-6631156.txt	movie-enter
peachy-4982315.txt	peachy
it-life-hack-6903532.txt	it-life-hack
movie-enter-6317326.txt	movie-enter
movie-enter-5916938.txt	movie-enter
sports-watch-6464873.txt	sports-watch
sports-watch-5183439.txt	sports-watch
sports-watch-5020284.txt	sports-watch
kaden-channel-5813401.txt	kaden-channel
kaden-channel-6070642.txt	kaden-channel
topic-news-6233355.txt	topic-news
kaden-channel-6137193.txt	kaden-channel
it-life-hack-6575898.txt	it-life-hack
movie-enter-6185688.txt	movie-enter
kaden-channel-6706410.txt	kaden-channel
dokujo-tsushin-6641980.txt	dokujo-tsushin
livedoor-homme-6221860.txt	livedoor-homme
smax-6742182.txt	smax
peachy-5212233.txt	peachy
it-life-hack-6635048.txt	it-life-hack
sports-watch-5732690.txt	sports-watch
kaden-channel-6457205.txt	kaden-channel
smax-6766321.txt	smax
sports-watch-6310215.txt	sports-watch
kaden-channel-6817385.txt	kaden-channel
livedoor-homme-4978386.txt	livedoor-homme
livedoor-homme-5660014.txt	livedoor-homme
livedoor-homme-4846086.txt	livedoor-homme
topic-news-6763394.txt	topic-news
movie-enter-6052616.txt	movie-enter
peachy-4505609.txt	peachy
it-life-hack-6419961.txt	it-life-hack
movie-enter-6049053.txt	movie-enter
topic-news-6303008.txt	topic-news
movie-enter-6224881.txt	movie-enter
movie-enter-6561682.txt	movie-enter
dokujo-tsushin-5155302.txt	dokujo-tsushin
kaden-channel-6011564.txt	kaden-channel
smax-6665985.txt	smax
dokujo-tsushin-6771292.txt	dokujo-tsushin
smax-6621020.txt	smax
kaden-channel-6128167.txt	kaden-channel
dokujo-tsushin-4890215.txt	dokujo-tsushin
peachy-6133467.txt	peachy
kaden-channel-6106777.txt	kaden-channel
sports-watch-6322610.txt	sports-watch
peachy-5428863.txt	peachy
topic-news-6241641.txt	topic-news
sports-watch-5669385.txt	sports-watch
dokujo-tsushin-6568468.txt	dokujo-tsushin
it-life-hack-6317401.txt	it-life-hack
topic-news-5988266.txt	topic-news
kaden-channel-6848552.txt	kaden-channel
it-life-hack-6572234.txt	it-life-hack
smax-6652140.txt	smax
peachy-5160910.txt	peachy
topic-news-5974156.txt	topic-news
smax-6658777.txt	smax
kaden-channel-6094341.txt	kaden-channel
topic-news-6886897.txt	topic-news
movie-enter-6237816.txt	movie-enter
topic-news-6897310.txt	topic-news
topic-news-6201015.txt	topic-news
topic-news-5933217.txt	topic-news
peachy-6886043.txt	peachy
movie-enter-6108151.txt	movie-enter
kaden-channel-5888941.txt	kaden-channel
smax-6894879.txt	smax
topic-news-6306081.txt	topic-news
it-life-hack-6385394.txt	it-life-hack
sports-watch-5701294.txt	sports-watch
dokujo-tsushin-6439061.txt	dokujo-tsushin
sports-watch-5250542.txt	sports-watch
livedoor-homme-5663750.txt	livedoor-homme
smax-6713067.txt	smax
livedoor-homme-5526749.txt	livedoor-homme
livedoor-homme-5825794.txt	livedoor-homme
movie-enter-6050945.txt	movie-enter
topic-news-6732718.txt	topic-news
smax-6645676.txt	smax
livedoor-homme-5398130.txt	livedoor-homme
peachy-6058112.txt	peachy
peachy-5215042.txt	peachy
it-life-hack-6302428.txt	it-life-hack
smax-6827710.txt	smax
topic-news-6072165.txt	topic-news
smax-6530489.txt	smax
kaden-channel-6074718.txt	kaden-channel
sports-watch-5841485.txt	sports-watch
smax-6815664.txt	smax
sports-watch-6593851.txt	sports-watch
kaden-channel-6161573.txt	kaden-channel
sports-watch-5347479.txt	sports-watch
topic-news-5952704.txt	topic-news
kaden-channel-5864364.txt	kaden-channel
kaden-channel-6201821.txt	kaden-channel
topic-news-6899227.txt	topic-news
sports-watch-5103575.txt	sports-watch
dokujo-tsushin-6885293.txt	dokujo-tsushin
movie-enter-6050759.txt	movie-enter
kaden-channel-6720795.txt	kaden-channel
movie-enter-5972654.txt	movie-enter
kaden-channel-6288250.txt	kaden-channel
dokujo-tsushin-6137044.txt	dokujo-tsushin
dokujo-tsushin-5490268.txt	dokujo-tsushin
livedoor-homme-5657261.txt	livedoor-homme
topic-news-6653357.txt	topic-news
smax-6736560.txt	smax
movie-enter-6236580.txt	movie-enter
kaden-channel-6292865.txt	kaden-channel
movie-enter-5886488.txt	movie-enter
topic-news-6651807.txt	topic-news
sports-watch-6341433.txt	sports-watch
it-life-hack-6624223.txt	it-life-hack
movie-enter-6237714.txt	movie-enter
kaden-channel-6036984.txt	kaden-channel
movie-enter-6285455.txt	movie-enter
movie-enter-6748014.txt	movie-enter
kaden-channel-6883140.txt	kaden-channel
kaden-channel-5965364.txt	kaden-channel
kaden-channel-6635481.txt	kaden-channel
it-life-hack-6471517.txt	it-life-hack
movie-enter-6498821.txt	movie-enter
it-life-hack-6732769.txt	it-life-hack
it-life-hack-6668528.txt	it-life-hack
dokujo-tsushin-5032720.txt	dokujo-tsushin
topic-news-6204129.txt	topic-news
topic-news-6349177.txt	topic-news
topic-news-6506733.txt	topic-news
peachy-4516010.txt	peachy
kaden-channel-5877738.txt	kaden-channel
movie-enter-6298840.txt	movie-enter
topic-news-5971067.txt	topic-news
movie-enter-6614278.txt	movie-enter
sports-watch-5618294.txt	sports-watch
topic-news-6309966.txt	topic-news
movie-enter-6245513.txt	movie-enter
livedoor-homme-5158958.txt	livedoor-homme
peachy-5198801.txt	peachy
smax-6688198.txt	smax
peachy-4491682.txt	peachy
kaden-channel-6248518.txt	kaden-channel
kaden-channel-6436059.txt	kaden-channel
livedoor-homme-4746280.txt	livedoor-homme
peachy-4722751.txt	peachy
sports-watch-4952543.txt	sports-watch
livedoor-homme-5695287.txt	livedoor-homme
dokujo-tsushin-5920206.txt	dokujo-tsushin
smax-6908550.txt	smax
peachy-4607980.txt	peachy
topic-news-5990889.txt	topic-news
kaden-channel-6832755.txt	kaden-channel
dokujo-tsushin-6556566.txt	dokujo-tsushin
it-life-hack-6910399.txt	it-life-hack
kaden-channel-6162787.txt	kaden-channel
topic-news-6705586.txt	topic-news
smax-6582830.txt	smax
kaden-channel-6904628.txt	kaden-channel
peachy-5865798.txt	peachy
it-life-hack-6505621.txt	it-life-hack
movie-enter-6875282.txt	movie-enter
kaden-channel-6058391.txt	kaden-channel
topic-news-6740348.txt	topic-news
it-life-hack-6859086.txt	it-life-hack
smax-6682739.txt	smax
movie-enter-6673821.txt	movie-enter
topic-news-6792781.txt	topic-news
dokujo-tsushin-5380051.txt	dokujo-tsushin
topic-news-6449971.txt	topic-news
sports-watch-5803935.txt	sports-watch
kaden-channel-6577581.txt	kaden-channel
livedoor-homme-4997371.txt	livedoor-homme
movie-enter-6338863.txt	movie-enter
dokujo-tsushin-4827909.txt	dokujo-tsushin
smax-6559581.txt	smax
it-life-hack-6534832.txt	it-life-hack
smax-6507563.txt	smax
it-life-hack-6703751.txt	it-life-hack
kaden-channel-5999626.txt	kaden-channel
dokujo-tsushin-6636095.txt	dokujo-tsushin
it-life-hack-6342771.txt	it-life-hack
it-life-hack-6731290.txt	it-life-hack
movie-enter-6787441.txt	movie-enter
smax-6741096.txt	smax
dokujo-tsushin-5931336.txt	dokujo-tsushin
smax-6786444.txt	smax
livedoor-homme-4731554.txt	livedoor-homme
it-life-hack-6399615.txt	it-life-hack
dokujo-tsushin-6258044.txt	dokujo-tsushin
it-life-hack-6808424.txt	it-life-hack
kaden-channel-6403750.txt	kaden-channel
livedoor-homme-5769371.txt	livedoor-homme
sports-watch-5838039.txt	sports-watch
movie-enter-5871984.txt	movie-enter
it-life-hack-6843566.txt	it-life-hack
it-life-hack-6860041.txt	it-life-hack
smax-6880417.txt	smax
topic-news-6368474.txt	topic-news
sports-watch-4827315.txt	sports-watch
peachy-6093748.txt	peachy
sports-watch-5487752.txt	sports-watch
it-life-hack-6743498.txt	it-life-hack
sports-watch-4762254.txt	sports-watch
smax-6897290.txt	smax
kaden-channel-6722769.txt	kaden-channel
kaden-channel-6494200.txt	kaden-channel
smax-6753469.txt	smax
topic-news-6382762.txt	topic-news
peachy-6790132.txt	peachy
smax-6896381.txt	smax
livedoor-homme-5702914.txt	livedoor-homme
it-life-hack-6372414.txt	it-life-hack
movie-enter-6047004.txt	movie-enter
smax-6627977.txt	smax
livedoor-homme-5475486.txt	livedoor-homme
dokujo-tsushin-6184841.txt	dokujo-tsushin
livedoor-homme-4702320.txt	livedoor-homme
dokujo-tsushin-5174573.txt	dokujo-tsushin
livedoor-homme-6076340.txt	livedoor-homme
sports-watch-5948862.txt	sports-watch
dokujo-tsushin-4920139.txt	dokujo-tsushin
it-life-hack-6885516.txt	it-life-hack
smax-6589492.txt	smax
peachy-5861811.txt	peachy
movie-enter-6542734.txt	movie-enter
sports-watch-4974323.txt	sports-watch
sports-watch-5202418.txt	sports-watch
smax-6704860.txt	smax
sports-watch-4771660.txt	sports-watch
smax-6842219.txt	smax
sports-watch-6731398.txt	sports-watch
it-life-hack-6545176.txt	it-life-hack
dokujo-tsushin-6565071.txt	dokujo-tsushin
peachy-6844976.txt	peachy
it-life-hack-6723983.txt	it-life-hack
it-life-hack-6746379.txt	it-life-hack
kaden-channel-6137753.txt	kaden-channel
sports-watch-6260635.txt	sports-watch
it-life-hack-6367580.txt	it-life-hack
sports-watch-5744988.txt	sports-watch
dokujo-tsushin-6157485.txt	dokujo-tsushin
livedoor-homme-5736692.txt	livedoor-homme
topic-news-6383943.txt	topic-news
it-life-hack-6679011.txt	it-life-hack
topic-news-6428701.txt	topic-news
topic-news-6100665.txt	topic-news
movie-enter-6123308.txt	movie-enter
kaden-channel-6071998.txt	kaden-channel
movie-enter-6274984.txt	movie-enter
kaden-channel-6645570.txt	kaden-channel
peachy-4903439.txt	peachy
it-life-hack-6643841.txt	it-life-hack
livedoor-homme-6041253.txt	livedoor-homme
kaden-channel-6113746.txt	kaden-channel
sports-watch-5682842.txt	sports-watch
sports-watch-6281083.txt	sports-watch
sports-watch-5487833.txt	sports-watch
it-life-hack-6386028.txt	it-life-hack
peachy-6395811.txt	peachy
smax-6701937.txt	smax
sports-watch-4822710.txt	sports-watch
dokujo-tsushin-6881520.txt	dokujo-tsushin
peachy-4743406.txt	peachy
peachy-5346960.txt	peachy
sports-watch-6529613.txt	sports-watch
it-life-hack-6451634.txt	it-life-hack
smax-6730987.txt	smax
topic-news-6034082.txt	topic-news
topic-news-6284779.txt	topic-news
dokujo-tsushin-6765514.txt	dokujo-tsushin
sports-watch-6240743.txt	sports-watch
kaden-channel-6040432.txt	kaden-channel
smax-6792496.txt	smax
it-life-hack-6320956.txt	it-life-hack
it-life-hack-6430616.txt	it-life-hack
dokujo-tsushin-5873131.txt	dokujo-tsushin
smax-6592773.txt	smax
peachy-5693553.txt	peachy
smax-6726025.txt	smax
smax-6909018.txt	smax
movie-enter-5950519.txt	movie-enter
smax-6719132.txt	smax
kaden-channel-6574462.txt	kaden-channel
movie-enter-6346481.txt	movie-enter
smax-6611523.txt	smax
sports-watch-5341682.txt	sports-watch
sports-watch-5252498.txt	sports-watch
kaden-channel-6856226.txt	kaden-channel
kaden-channel-6578529.txt	kaden-channel
peachy-5066545.txt	peachy
it-life-hack-6363033.txt	it-life-hack
it-life-hack-6876393.txt	it-life-hack
smax-6771999.txt	smax
sports-watch-6176333.txt	sports-watch
kaden-channel-6018887.txt	kaden-channel
smax-6797292.txt	smax
peachy-4848757.txt	peachy
topic-news-6244499.txt	topic-news
movie-enter-6307143.txt	movie-enter
dokujo-tsushin-5334215.txt	dokujo-tsushin
peachy-6572363.txt	peachy
kaden-channel-6771753.txt	kaden-channel
topic-news-6215583.txt	topic-news
smax-6549551.txt	smax
topic-news-5913367.txt	topic-news
livedoor-homme-5483677.txt	livedoor-homme
peachy-6694374.txt	peachy
sports-watch-6207848.txt	sports-watch
peachy-6684587.txt	peachy
dokujo-tsushin-5271492.txt	dokujo-tsushin
peachy-5394397.txt	peachy
livedoor-homme-5651254.txt	livedoor-homme
kaden-channel-5831005.txt	kaden-channel
kaden-channel-6083695.txt	kaden-channel
kaden-channel-6294341.txt	kaden-channel
livedoor-homme-4824982.txt	livedoor-homme
it-life-hack-6350606.txt	it-life-hack
topic-news-6512561.txt	topic-news
it-life-hack-6891506.txt	it-life-hack
smax-6884226.txt	smax
peachy-6903604.txt	peachy
it-life-hack-6442413.txt	it-life-hack
smax-6511908.txt	smax
it-life-hack-6547890.txt	it-life-hack
livedoor-homme-5566031.txt	livedoor-homme
topic-news-6818120.txt	topic-news
movie-enter-5920584.txt	movie-enter
livedoor-homme-5274674.txt	livedoor-homme
it-life-hack-6680234.txt	it-life-hack
dokujo-tsushin-5802692.txt	dokujo-tsushin
it-life-hack-6509651.txt	it-life-hack
movie-enter-6699965.txt	movie-enter
sports-watch-5084758.txt	sports-watch
peachy-6548402.txt	peachy
movie-enter-6041207.txt	movie-enter
peachy-4429538.txt	peachy
peachy-4791639.txt	peachy
peachy-6730826.txt	peachy
peachy-5099853.txt	peachy
peachy-6317921.txt	peachy
sports-watch-5828715.txt	sports-watch
livedoor-homme-6033246.txt	livedoor-homme
dokujo-tsushin-5022407.txt	dokujo-tsushin
peachy-5210669.txt	peachy
smax-6604445.txt	smax
sports-watch-5874053.txt	sports-watch
livedoor-homme-4658228.txt	livedoor-homme
smax-6601535.txt	smax
sports-watch-4827575.txt	sports-watch
peachy-5200667.txt	peachy
dokujo-tsushin-5673565.txt	dokujo-tsushin
smax-6665876.txt	smax
smax-6570626.txt	smax
it-life-hack-6765621.txt	it-life-hack
smax-6540502.txt	smax
dokujo-tsushin-5344936.txt	dokujo-tsushin
livedoor-homme-5579543.txt	livedoor-homme
it-life-hack-6463315.txt	it-life-hack
it-life-hack-6701455.txt	it-life-hack
dokujo-tsushin-5976908.txt	dokujo-tsushin
sports-watch-6636520.txt	sports-watch
dokujo-tsushin-5981975.txt	dokujo-tsushin
peachy-6431549.txt	peachy
